      #Energy        TDOS-UP        TDOS-DOWN
      18.73744       2.50900      -2.49500
      18.81344       2.59600      -2.60900
      18.89044       2.61600      -2.64200
      18.96644       2.56600      -2.60400
      19.04244       2.48100      -2.51800
      19.11944       2.39000      -2.41500
      19.19544       2.30600      -2.31900
      19.27144       2.24200      -2.25300
      19.34844       2.20000      -2.23100
      19.42444       2.16800      -2.24700
      19.50044       2.13800      -2.27000
      19.57744       2.11200      -2.25500
      19.65344       2.09800      -2.17800
      19.72944       2.09400      -2.06000
      19.80644       2.09700      -1.95100
      19.88244       2.09800      -1.89200
      19.95844       2.08700      -1.89700
      20.03544       2.05800      -1.94800
      20.11144       2.01900      -2.01400
      20.18744       1.98800      -2.07200
      20.26444       1.98400      -2.11600
      20.34044       2.02500      -2.14400
      20.41744       2.12200      -2.16100
      20.49344       2.26400      -2.18500
      20.56944       2.40300      -2.23900
      20.64644       2.48200      -2.31900
      20.72244       2.47400      -2.38800
      20.79844       2.38800      -2.41200
      20.87544       2.24600      -2.38100
      20.95144       2.08300      -2.30100
      21.02744       1.94100      -2.18100
      21.10444       1.85700      -2.04200
      21.18044       1.82800      -1.92900
      21.25644       1.82600      -1.87600
      21.33344       1.82500      -1.86900
      21.40944       1.82600      -1.86000
      21.48544       1.85100      -1.82200
      21.56244       1.90600      -1.77400
      21.63844       1.96100      -1.76500
      21.71444       1.98200      -1.81400
      21.79144       1.96700      -1.89600
      21.86744       1.94700      -1.97600
      21.94344       1.95200      -2.03600
      22.02044       1.97400      -2.07500
      22.09644       1.98700      -2.07700
      22.17344       1.98800      -2.02800
      22.24944       2.00600      -1.95700
      22.32544       2.07700      -1.94000
      22.40244       2.19400      -2.03300
      22.47844       2.30600      -2.21500
      22.55444       2.35200      -2.38800
      22.63144       2.30700      -2.45100
      22.70744       2.19900      -2.38400
      22.78344       2.07400      -2.24500
      22.86044       1.97600      -2.10700
      22.93644       1.92200      -2.01000
      23.01244       1.91100      -1.96400
      23.08944       1.92700      -1.95900
      23.16544       1.96300      -1.98000
      23.24144       2.02300      -2.01300
      23.31844       2.10500      -2.04500
      23.39444       2.18900      -2.06900
      23.47044       2.25500      -2.09500
      23.54744       2.28800      -2.13500
      23.62344       2.28000      -2.18200
      23.70044       2.23500      -2.21000
      23.77644       2.15900      -2.20300
      23.85244       2.06700      -2.16100
      23.92944       1.98700      -2.08900
      24.00544       1.95600      -2.00200
      24.08144       1.99200      -1.93600
      24.15844       2.07900      -1.93100
      24.23444       2.16700      -1.99100
      24.31044       2.20800      -2.06700
      24.38744       2.18700      -2.11200
      24.46344       2.14500      -2.12900
      24.53944       2.14000      -2.17100
      24.61644       2.20800      -2.28000
      24.69244       2.33300      -2.43000
      24.76844       2.45300      -2.53800
      24.84544       2.49800      -2.53900
      24.92144       2.45400      -2.42500
      24.99744       2.37400      -2.24600
      25.07444       2.32300      -2.08200
      25.15044       2.32600      -2.01500
      25.22744       2.37800      -2.09000
      25.30344       2.46000      -2.28600
      25.37944       2.55800      -2.53000
      25.45644       2.66500      -2.71700
      25.53244       2.76800      -2.76300
      25.60844       2.84700      -2.66600
      25.68544       2.87200      -2.51300
      25.76144       2.82000      -2.40400
      25.83744       2.70200      -2.36900
      25.91444       2.56400      -2.36300
      25.99044       2.45200      -2.33600
      26.06644       2.38400      -2.27500
      26.14344       2.35400      -2.19900
      26.21944       2.34200      -2.14100
      26.29544       2.32600      -2.13300
      26.37244       2.29000      -2.19600
      26.44844       2.23900      -2.32200
      26.52444       2.20200      -2.46800
      26.60144       2.20300      -2.58100
      26.67744       2.23600      -2.64900
      26.75344       2.25000      -2.68900
      26.83044       2.20000      -2.69800
      26.90644       2.09100      -2.63500
