  #energy          xx             yy              zz              xy              yz              zx
  0.89373000E+01  0.73472665E+00  0.73472665E+00  0.73472665E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89911000E+01  0.70347735E+00  0.70347735E+00  0.70347735E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90449000E+01  0.67648773E+00  0.67648773E+00  0.67648773E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90988000E+01  0.65932607E+00  0.65932607E+00  0.65932607E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91526000E+01  0.66749995E+00  0.66749995E+00  0.66749995E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92065000E+01  0.71047220E+00  0.71047220E+00  0.71047220E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92603000E+01  0.78555035E+00  0.78555035E+00  0.78555035E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93141000E+01  0.85591302E+00  0.85591302E+00  0.85591302E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93680000E+01  0.88013084E+00  0.88013084E+00  0.88013084E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94218000E+01  0.86998369E+00  0.86998369E+00  0.86998369E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94757000E+01  0.85272723E+00  0.85272723E+00  0.85272723E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95295000E+01  0.82717950E+00  0.82717950E+00  0.82717950E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95833000E+01  0.79004055E+00  0.79004055E+00  0.79004055E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96372000E+01  0.75517258E+00  0.75517258E+00  0.75517258E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96910000E+01  0.74202653E+00  0.74202653E+00  0.74202653E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97449000E+01  0.74808632E+00  0.74808632E+00  0.74808632E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97987000E+01  0.75474689E+00  0.75474689E+00  0.75474689E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98525000E+01  0.75423676E+00  0.75423676E+00  0.75423676E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99064000E+01  0.75303316E+00  0.75303316E+00  0.75303316E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99602000E+01  0.75885303E+00  0.75885303E+00  0.75885303E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10014000E+02  0.77212003E+00  0.77212003E+00  0.77212003E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
