 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.12181900E+02  0.65190617E+06  0.65190617E+06  0.65190617E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12243500E+02  0.68732555E+06  0.68732555E+06  0.68732555E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12305000E+02  0.70876691E+06  0.70876691E+06  0.70876691E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12366500E+02  0.71648312E+06  0.71648312E+06  0.71648312E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12428000E+02  0.72470448E+06  0.72470448E+06  0.72470448E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12489600E+02  0.72628239E+06  0.72628239E+06  0.72628239E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12551100E+02  0.71279355E+06  0.71279355E+06  0.71279355E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12612600E+02  0.70201272E+06  0.70201272E+06  0.70201272E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12674100E+02  0.70987848E+06  0.70987848E+06  0.70987848E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12735700E+02  0.71207979E+06  0.71207979E+06  0.71207979E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12797200E+02  0.68535660E+06  0.68535660E+06  0.68535660E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12858700E+02  0.65306936E+06  0.65306936E+06  0.65306936E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12920200E+02  0.66212555E+06  0.66212555E+06  0.66212555E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12981800E+02  0.73737161E+06  0.73737161E+06  0.73737161E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
