  #energy          xx             yy              zz              xy              yz              zx
  0.97449000E+01  0.12294036E+01  0.12294036E+01  0.12294036E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97987000E+01  0.12330624E+01  0.12330624E+01  0.12330624E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98525000E+01  0.12337638E+01  0.12337638E+01  0.12337638E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99064000E+01  0.12390557E+01  0.12390557E+01  0.12390557E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99602000E+01  0.12456958E+01  0.12456958E+01  0.12456958E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10014000E+02  0.12444956E+01  0.12444956E+01  0.12444956E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10067900E+02  0.12312624E+01  0.12312624E+01  0.12312624E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10121700E+02  0.12108420E+01  0.12108420E+01  0.12108420E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10175600E+02  0.11826560E+01  0.11826560E+01  0.11826560E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10229400E+02  0.11493671E+01  0.11493671E+01  0.11493671E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10283200E+02  0.11331371E+01  0.11331371E+01  0.11331371E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10337100E+02  0.11421879E+01  0.11421879E+01  0.11421879E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10390900E+02  0.11566983E+01  0.11566983E+01  0.11566983E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10444800E+02  0.11704925E+01  0.11704925E+01  0.11704925E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10498600E+02  0.11877357E+01  0.11877357E+01  0.11877357E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10552400E+02  0.12120432E+01  0.12120432E+01  0.12120432E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10606300E+02  0.12440444E+01  0.12440444E+01  0.12440444E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10660100E+02  0.12767619E+01  0.12767619E+01  0.12767619E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10714000E+02  0.12953250E+01  0.12953250E+01  0.12953250E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10767800E+02  0.12997638E+01  0.12997638E+01  0.12997638E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10821600E+02  0.13001379E+01  0.13001379E+01  0.13001379E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10875500E+02  0.12920522E+01  0.12920522E+01  0.12920522E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10929300E+02  0.12832900E+01  0.12832900E+01  0.12832900E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10983200E+02  0.12945020E+01  0.12945020E+01  0.12945020E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11037000E+02  0.13301439E+01  0.13301439E+01  0.13301439E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11090800E+02  0.13736973E+01  0.13736973E+01  0.13736973E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11144700E+02  0.14050492E+01  0.14050492E+01  0.14050492E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11198500E+02  0.14253143E+01  0.14253143E+01  0.14253143E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11252300E+02  0.14501374E+01  0.14501374E+01  0.14501374E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11306200E+02  0.14913534E+01  0.14913534E+01  0.14913534E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11360000E+02  0.15362230E+01  0.15362230E+01  0.15362230E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11413900E+02  0.15545194E+01  0.15545194E+01  0.15545194E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11467700E+02  0.15355030E+01  0.15355030E+01  0.15355030E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11521500E+02  0.14796289E+01  0.14796289E+01  0.14796289E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11575400E+02  0.13879417E+01  0.13879417E+01  0.13879417E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
