  #energy          xx             yy              zz              xy              yz              zx
  0.12058900E+02  0.61443108E-01  0.61443108E-01  0.61443108E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12120400E+02  0.64709744E-01  0.64709744E-01  0.64709744E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12181900E+02  0.69919791E-01  0.69919791E-01  0.69919791E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12243500E+02  0.75051095E-01  0.75051095E-01  0.75051095E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12305000E+02  0.77373647E-01  0.77373647E-01  0.77373647E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12366500E+02  0.77940467E-01  0.77940467E-01  0.77940467E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12428000E+02  0.78709835E-01  0.78709835E-01  0.78709835E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12489600E+02  0.78252273E-01  0.78252273E-01  0.78252273E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12551100E+02  0.76100614E-01  0.76100614E-01  0.76100614E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12612600E+02  0.75474849E-01  0.75474849E-01  0.75474849E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12674100E+02  0.77417673E-01  0.77417673E-01  0.77417673E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12735700E+02  0.77658639E-01  0.77658639E-01  0.77658639E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12797200E+02  0.74887999E-01  0.74887999E-01  0.74887999E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12858700E+02  0.74847883E-01  0.74847883E-01  0.74847883E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12920200E+02  0.83094593E-01  0.83094593E-01  0.83094593E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.12981800E+02  0.98528816E-01  0.98528816E-01  0.98528816E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.13043300E+02  0.11533986E+00  0.11533986E+00  0.11533986E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.13104800E+02  0.12793463E+00  0.12793463E+00  0.12793463E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.13166300E+02  0.13664150E+00  0.13664150E+00  0.13664150E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.13227900E+02  0.14544842E+00  0.14544842E+00  0.14544842E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
