     #Energy   up_In_all   dw_In_all   up_Co_all   dw_Co_all    up_O_all    dw_O_all
     5.80551     0.32572    -0.32365     0.00567    -0.00679     0.11762    -0.11765
     5.82551     0.33118    -0.32848     0.00573    -0.00683     0.12042    -0.12023
     5.84451     0.33355    -0.33085     0.00570    -0.00680     0.12225    -0.12210
     5.86451     0.33344    -0.33136     0.00562    -0.00671     0.12346    -0.12343
     5.88351     0.33144    -0.32936     0.00549    -0.00655     0.12398    -0.12395
     5.90351     0.32697    -0.32457     0.00533    -0.00634     0.12383    -0.12367
     5.92251     0.32032    -0.31698     0.00512    -0.00607     0.12297    -0.12253
     5.94251     0.31454    -0.31050     0.00497    -0.00588     0.12214    -0.12141
     5.96151     0.30792    -0.30224     0.00483    -0.00566     0.12084    -0.11972
     5.98151     0.30565    -0.30350     0.00473    -0.00560     0.12164    -0.12162
     6.00051     0.31180    -0.30680     0.00477    -0.00561     0.12489    -0.12379
     6.01951     0.31365    -0.30714     0.00475    -0.00556     0.12677    -0.12496
     6.03951     0.30484    -0.30175     0.00454    -0.00539     0.12546    -0.12457
     6.05851     0.29362    -0.29122     0.00430    -0.00511     0.12307    -0.12239
     6.07851     0.29206    -0.28801     0.00422    -0.00499     0.12404    -0.12280
     6.09751     0.29250    -0.28836     0.00418    -0.00493     0.12585    -0.12455
     6.11751     0.30558    -0.30390     0.00419    -0.00496     0.13365    -0.13355
     6.13651     0.30119    -0.30027     0.00411    -0.00487     0.13261    -0.13288
     6.15651     0.29543    -0.29523     0.00402    -0.00476     0.13096    -0.13154
     6.17551     0.28853    -0.28876     0.00393    -0.00465     0.12868    -0.12937
     6.19551     0.29265    -0.27447     0.00390    -0.00448     0.13007    -0.12367
     6.21451     0.24771    -0.24532     0.00356    -0.00421     0.11335    -0.11296
     6.23451     0.24061    -0.23857     0.00347    -0.00410     0.11110    -0.11083
     6.25351     0.23349    -0.23182     0.00338    -0.00400     0.10873    -0.10863
     6.27351     0.22637    -0.22514     0.00329    -0.00390     0.10630    -0.10639
     6.29251     0.21941    -0.21852     0.00321    -0.00380     0.10384    -0.10403
     6.31151     0.21329    -0.21243     0.00314    -0.00372     0.10171    -0.10192
     6.33151     0.20797    -0.20712     0.00307    -0.00364     0.09994    -0.10009
     6.35051     0.20367    -0.20251     0.00303    -0.00358     0.09863    -0.09859
     6.37051     0.20195    -0.19944     0.00299    -0.00353     0.09880    -0.09793
     6.38951     0.20099    -0.19809     0.00296    -0.00349     0.09943    -0.09820
     6.40951     0.20015    -0.19698     0.00293    -0.00345     0.10014    -0.09868
     6.42851     0.19948    -0.19590     0.00289    -0.00341     0.10089    -0.09907
     6.44851     0.19590    -0.19495     0.00284    -0.00337     0.10000    -0.09960
     6.46751     0.19248    -0.19224     0.00280    -0.00332     0.09886    -0.09902
     6.48751     0.18929    -0.18920     0.00275    -0.00326     0.09781    -0.09797
     6.50651     0.18632    -0.18631     0.00271    -0.00321     0.09686    -0.09696
     6.52651     0.18356    -0.18364     0.00268    -0.00317     0.09595    -0.09610
     6.54551     0.17985    -0.18107     0.00263    -0.00312     0.09435    -0.09520
     6.56551     0.17602    -0.17730     0.00259    -0.00307     0.09256    -0.09348
     6.58451     0.17219    -0.17354     0.00255    -0.00303     0.09077    -0.09170
     6.60351     0.16840    -0.16981     0.00251    -0.00298     0.08899    -0.08987
     6.62351     0.16461    -0.16608     0.00248    -0.00293     0.08716    -0.08811
     6.64251     0.16082    -0.16235     0.00244    -0.00288     0.08533    -0.08623
     6.66251     0.18035    -0.15906     0.00245    -0.00284     0.09957    -0.08457
     6.68151     0.15257    -0.17877     0.00238    -0.00286     0.08078    -0.09757
     6.70151     0.14748    -0.15024     0.00234    -0.00276     0.07787    -0.07969
     6.72051     0.14250    -0.14509     0.00230    -0.00271     0.07509    -0.07687
     6.74051     0.13750    -0.14010     0.00227    -0.00267     0.07232    -0.07424
     6.75951     0.20810    -0.13506     0.00233    -0.00262     0.12647    -0.07157
     6.77951     0.20717    -0.21963     0.00235    -0.00272     0.12212    -0.13465
     6.79851     0.23839    -0.23514     0.00243    -0.00281     0.14210    -0.13799
     6.81851     0.28103    -0.24456     0.00278    -0.00299     0.16374    -0.14062
     6.83751     0.35998    -0.31465     0.00367    -0.00376     0.20504    -0.17725
     6.85751     0.39330    -0.38825     0.00450    -0.00508     0.21752    -0.21404
     6.87651     0.40426    -0.44931     0.00486    -0.00551     0.22000    -0.22471
     6.89551     0.46955    -0.43554     0.00526    -0.00595     0.23022    -0.22733
     6.91551     0.44260    -0.45740     0.00527    -0.00641     0.22865    -0.23590
     6.93451     0.44422    -0.45451     0.00521    -0.00632     0.22897    -0.23243
     6.95451     0.44554    -0.45095     0.00515    -0.00613     0.22926    -0.23062
     6.97351     0.44261    -0.43522     0.00502    -0.00572     0.22790    -0.22469
     6.99351     0.42759    -0.42691     0.00483    -0.00563     0.22129    -0.22126
     7.01251     0.43721    -0.43101     0.00489    -0.00566     0.22561    -0.22282
     7.03251     0.45863    -0.43969     0.00499    -0.00572     0.23802    -0.22669
     7.05151     0.44410    -0.46202     0.00491    -0.00583     0.22666    -0.24038
     7.07151     0.44297    -0.44811     0.00490    -0.00575     0.22425    -0.22944
     7.09051     0.44189    -0.44609     0.00489    -0.00573     0.22253    -0.22761
     7.11051     0.44171    -0.44469     0.00489    -0.00572     0.22148    -0.22619
     7.12951     0.44400    -0.44421     0.00489    -0.00570     0.22214    -0.22537
     7.14851     0.44389    -0.44621     0.00484    -0.00569     0.22223    -0.22633
     7.16851     0.44135    -0.44399     0.00475    -0.00559     0.22108    -0.22589
     7.18751     0.44123    -0.44448     0.00472    -0.00554     0.22067    -0.22591
     7.20751     0.44169    -0.44464     0.00469    -0.00548     0.22085    -0.22543
     7.22651     0.44275    -0.44541     0.00466    -0.00544     0.22094    -0.22510
     7.24651     0.44288    -0.44677     0.00463    -0.00540     0.22013    -0.22514
     7.26551     0.44300    -0.44630     0.00459    -0.00535     0.21927    -0.22461
     7.28551     0.44283    -0.44429     0.00455    -0.00527     0.21907    -0.22322
     7.30451     0.44114    -0.44229     0.00451    -0.00521     0.21786    -0.22177
     7.32451     0.44156    -0.44272     0.00448    -0.00517     0.21720    -0.22132
     7.34351     0.44229    -0.44375     0.00446    -0.00514     0.21688    -0.22120
     7.36351     0.44082    -0.44385     0.00444    -0.00510     0.21482    -0.22042
     7.38251     0.44647    -0.44176     0.00444    -0.00507     0.21655    -0.21791
     7.40251     0.44404    -0.44618     0.00440    -0.00507     0.21428    -0.21989
     7.42151     0.44132    -0.44406     0.00438    -0.00503     0.21251    -0.21815
     7.44051     0.43953    -0.44197     0.00435    -0.00499     0.21108    -0.21651
     7.46051     0.43805    -0.44049     0.00432    -0.00496     0.20982    -0.21536
     7.47951     0.43627    -0.44054     0.00429    -0.00494     0.20839    -0.21445
     7.49951     0.43481    -0.43999     0.00426    -0.00490     0.20690    -0.21347
     7.51851     0.43364    -0.43760     0.00421    -0.00482     0.20552    -0.21169
     7.53851     0.43278    -0.43643     0.00418    -0.00477     0.20442    -0.21045
     7.55751     0.43191    -0.43557     0.00415    -0.00472     0.20338    -0.20930
     7.57751     0.43105    -0.43501     0.00412    -0.00468     0.20216    -0.20822
     7.59651     0.43078    -0.43414     0.00409    -0.00464     0.20123    -0.20692
     7.61651     0.43051    -0.43357     0.00407    -0.00460     0.20031    -0.20594
     7.63551     0.43054    -0.43360     0.00405    -0.00457     0.19941    -0.20497
     7.65551     0.43089    -0.43397     0.00403    -0.00454     0.19860    -0.20422
     7.67451     0.43159    -0.43465     0.00402    -0.00452     0.19799    -0.20349
     7.69451     0.43259    -0.43534     0.00401    -0.00452     0.19738    -0.20275
     7.71351     0.43604    -0.43633     0.00403    -0.00451     0.19841    -0.20206
     7.73251     0.43826    -0.43948     0.00403    -0.00451     0.19843    -0.20302
     7.75251     0.43772    -0.44168     0.00403    -0.00450     0.19654    -0.20304
     7.77151     0.43368    -0.44103     0.00400    -0.00450     0.19277    -0.20157
     7.79151     0.43587    -0.43723     0.00400    -0.00446     0.19272    -0.19805
     7.81051     0.43702    -0.43941     0.00399    -0.00444     0.19243    -0.19806
     7.83051     0.43089    -0.43645     0.00393    -0.00438     0.18888    -0.19617
     7.84951     0.42072    -0.43583     0.00389    -0.00438     0.18181    -0.19443
     7.86951     0.41782    -0.42282     0.00388    -0.00430     0.17915    -0.18582
     7.88851     0.41865    -0.42117     0.00390    -0.00429     0.17871    -0.18374
     7.90851     0.42046    -0.42234     0.00392    -0.00429     0.17870    -0.18319
     7.92751     0.42823    -0.42478     0.00397    -0.00431     0.18156    -0.18359
     7.94751     0.42672    -0.43021     0.00395    -0.00433     0.17997    -0.18547
     7.96651     0.42554    -0.42903     0.00394    -0.00431     0.17839    -0.18416
     7.98551     0.42496    -0.42847     0.00392    -0.00429     0.17707    -0.18292
     8.00551     0.42440    -0.42822     0.00390    -0.00427     0.17579    -0.18194
     8.02451     0.42445    -0.42827     0.00388    -0.00425     0.17451    -0.18094
     8.04451     0.42703    -0.42865     0.00387    -0.00423     0.17488    -0.17993
     8.06351     0.43212    -0.43128     0.00387    -0.00422     0.17689    -0.18018
     8.08351     0.43937    -0.43667     0.00389    -0.00421     0.18012    -0.18214
     8.10251     0.44817    -0.44692     0.00391    -0.00431     0.18432    -0.18595
     8.12251     0.46177    -0.45631     0.00403    -0.00434     0.19016    -0.19027
     8.14151     0.47482    -0.46992     0.00408    -0.00446     0.19680    -0.19636
     8.16151     0.49543    -0.48628     0.00423    -0.00456     0.20677    -0.20421
     8.18051     0.52095    -0.50661     0.00436    -0.00467     0.22033    -0.21438
     8.20051     0.57790    -0.55285     0.00453    -0.00483     0.25202    -0.24005
     8.21951     0.62753    -0.60033     0.00469    -0.00498     0.27985    -0.26663
     8.23951     0.69899    -0.64513     0.00487    -0.00512     0.32175    -0.29220
     8.25851     0.73152    -0.72161     0.00502    -0.00530     0.33725    -0.33636
     8.27751     0.74214    -0.74026     0.00514    -0.00543     0.34241    -0.34504
     8.29751     0.72596    -0.73518     0.00519    -0.00551     0.33383    -0.34177
     8.31651     0.72356    -0.71960     0.00527    -0.00557     0.33303    -0.33364
     8.33651     0.72994    -0.72086     0.00535    -0.00565     0.33806    -0.33466
     8.35551     0.73721    -0.72661     0.00544    -0.00574     0.34363    -0.33937
     8.37551     0.74455    -0.73454     0.00552    -0.00584     0.34884    -0.34506
     8.39451     0.74457    -0.74189     0.00560    -0.00593     0.34843    -0.34992
     8.41451     0.81073    -0.82026     0.00652    -0.00760     0.37832    -0.37057
     8.43351     0.88979    -0.86858     0.00738    -0.00772     0.41069    -0.39548
     8.45351     0.94963    -0.95326     0.00805    -0.00849     0.43091    -0.44248
     8.47251     0.94465    -0.95970     0.00838    -0.00885     0.42486    -0.43501
     8.49251     0.88740    -0.90795     0.00834    -0.00885     0.39646    -0.40810
     8.51151     0.80996    -0.81693     0.00803    -0.00854     0.36363    -0.36607
     8.53151     0.68202    -0.71469     0.00736    -0.00774     0.30522    -0.32621
     8.55051     0.55297    -0.57294     0.00594    -0.00616     0.25645    -0.26908
     8.56951     0.50050    -0.49966     0.00545    -0.00567     0.23406    -0.23453
     8.58951     0.42700    -0.49138     0.00509    -0.00546     0.19014    -0.24200
     8.60851     0.38557    -0.41604     0.00481    -0.00505     0.16623    -0.19219
     8.62851     0.35290    -0.37097     0.00456    -0.00477     0.14819    -0.16502
     8.64751     0.40420    -0.34011     0.00468    -0.00450     0.20345    -0.14770
     8.66751     0.26666    -0.67245     0.00392    -0.00592     0.09421    -0.44861
     8.68651     0.24056    -0.30502     0.00370    -0.00416     0.07694    -0.13613
     8.70651     0.23058    -0.24391     0.00357    -0.00375     0.07381    -0.08773
     8.72551     0.22180    -0.22037     0.00346    -0.00354     0.07105    -0.07134
     8.74551     0.22360    -0.21339     0.00352    -0.00345     0.07227    -0.06920
     8.76451     0.21380    -0.21275     0.00337    -0.00343     0.06907    -0.06934
     8.78451     0.20491    -0.20348     0.00324    -0.00328     0.06622    -0.06629
     8.80351     0.20919    -0.20038     0.00309    -0.00313     0.06920    -0.06606
     8.82351     0.20763    -0.20999     0.00299    -0.00303     0.06931    -0.07101
     8.84251     0.16235    -0.16170     0.00267    -0.00271     0.05139    -0.05159
     8.86151     0.15409    -0.15364     0.00254    -0.00258     0.04874    -0.04900
     8.88151     0.14793    -0.14748     0.00244    -0.00248     0.04686    -0.04711
     8.90051     0.14113    -0.14086     0.00232    -0.00237     0.04490    -0.04519
     8.92051     0.13616    -0.13589     0.00225    -0.00229     0.04338    -0.04364
     8.93951     0.13138    -0.13108     0.00217    -0.00221     0.04190    -0.04215
     8.95951     0.12675    -0.12645     0.00210    -0.00213     0.04049    -0.04072
     8.97851     0.12231    -0.12197     0.00203    -0.00206     0.03914    -0.03936
     8.99851     0.11802    -0.11771     0.00196    -0.00199     0.03784    -0.03805
     9.01751     0.11392    -0.11364     0.00189    -0.00192     0.03661    -0.03681
     9.03751     0.11019    -0.11002     0.00183    -0.00185     0.03554    -0.03579
     9.05651     0.10663    -0.10639     0.00177    -0.00179     0.03453    -0.03473
     9.07651     0.10303    -0.10279     0.00170    -0.00172     0.03343    -0.03363
     9.09551     0.09952    -0.09931     0.00164    -0.00165     0.03238    -0.03256
     9.11451     0.09616    -0.09592     0.00158    -0.00159     0.03135    -0.03153
     9.13451     0.09269    -0.09254     0.00151    -0.00152     0.03037    -0.03056
     9.15351     0.08977    -0.08962     0.00146    -0.00147     0.02948    -0.02966
     9.17351     0.08697    -0.08682     0.00141    -0.00142     0.02862    -0.02880
     9.19251     0.08426    -0.08411     0.00136    -0.00137     0.02780    -0.02797
     9.21251     0.08173    -0.08161     0.00131    -0.00131     0.02710    -0.02728
     9.23151     0.07927    -0.07914     0.00126    -0.00127     0.02635    -0.02652
     9.25151     0.07689    -0.07674     0.00122    -0.00122     0.02561    -0.02578
     9.27051     0.07455    -0.07439     0.00118    -0.00118     0.02490    -0.02505
     9.29051     0.07223    -0.07211     0.00113    -0.00114     0.02419    -0.02434
     9.30951     0.07001    -0.06986     0.00109    -0.00109     0.02350    -0.02364
     9.32951     0.06782    -0.06767     0.00105    -0.00105     0.02283    -0.02297
     9.34851     0.06590    -0.06581     0.00101    -0.00101     0.02230    -0.02245
     9.36851     0.06386    -0.06377     0.00098    -0.00097     0.02167    -0.02181
     9.38751     0.06188    -0.06179     0.00094    -0.00094     0.02105    -0.02118
     9.40651     0.05994    -0.05985     0.00091    -0.00090     0.02044    -0.02058
     9.42651     0.05802    -0.05793     0.00087    -0.00086     0.01985    -0.01999
     9.44551     0.05617    -0.05608     0.00084    -0.00083     0.01928    -0.01940
     9.46551     0.05435    -0.05429     0.00080    -0.00079     0.01870    -0.01883
     9.48451     0.05258    -0.05444     0.00077    -0.00078     0.01815    -0.01900
     9.50451     0.05275    -0.05259     0.00076    -0.00074     0.01833    -0.01842
     9.52351     0.05083    -0.05073     0.00072    -0.00071     0.01777    -0.01788
     9.54351     0.04881    -0.04874     0.00069    -0.00067     0.01712    -0.01723
     9.56251     0.04684    -0.04681     0.00065    -0.00064     0.01648    -0.01660
     9.58251     0.04494    -0.04491     0.00062    -0.00060     0.01586    -0.01598
     9.60151     0.04310    -0.04310     0.00059    -0.00057     0.01526    -0.01539
     9.62151     0.04173    -0.04179     0.00057    -0.00055     0.01482    -0.01496
     9.64051     0.04039    -0.04045     0.00055    -0.00053     0.01438    -0.01451
     9.66051     0.03898    -0.03904     0.00053    -0.00051     0.01392    -0.01405
     9.67951     0.03758    -0.03761     0.00050    -0.00048     0.01345    -0.01357
     9.69851     0.03611    -0.03611     0.00048    -0.00046     0.01296    -0.01307
     9.71851     0.05659    -0.05614     0.00051    -0.00049     0.02082    -0.02082
     9.73751     0.04889    -0.04877     0.00045    -0.00043     0.01798    -0.01808
     9.75751     0.04144    -0.04165     0.00039    -0.00037     0.01523    -0.01544
     9.77651     0.03752    -0.03760     0.00033    -0.00031     0.01379    -0.01395
     9.79651     0.01954    -0.01983     0.00030    -0.00027     0.00708    -0.00734
     9.81551     0.01849    -0.01829     0.00028    -0.00025     0.00682    -0.00679
     9.83551     0.01701    -0.01680     0.00026    -0.00023     0.00629    -0.00625
     9.85451     0.01559    -0.01537     0.00024    -0.00021     0.00578    -0.00573
     9.87451     0.01421    -0.01399     0.00021    -0.00019     0.00528    -0.00523
     9.89351     0.01289    -0.01265     0.00019    -0.00017     0.00481    -0.00475
     9.91351     0.01161    -0.01138     0.00017    -0.00015     0.00434    -0.00428
     9.93251     0.01039    -0.01015     0.00015    -0.00013     0.00390    -0.00383
     9.95151     0.00921    -0.00897     0.00014    -0.00011     0.00347    -0.00340
     9.97151     0.00809    -0.00785     0.00012    -0.00010     0.00307    -0.00299
     9.99051     0.00702    -0.00677     0.00010    -0.00008     0.00267    -0.00260
    10.01051     0.00599    -0.00575     0.00009    -0.00007     0.00230    -0.00222
    10.02951     0.01049    -0.01053     0.00014    -0.00011     0.00412    -0.00415
    10.04951     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.06851     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.08851     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.10751     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.12751     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.14651     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.16651     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.18551     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.20551     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.22451     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.24351     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.26351     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.28251     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.30251     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.32151     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.34151     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.36051     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.38051     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.39951     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.41951     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.43851     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.45851     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.47751     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.49751     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.51651     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.53551     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.55551     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.57451     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.59451     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.61351     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.63351     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.65251     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.67251     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.69151     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.71151     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.73051     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.75051     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.76951     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.78951     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.80851     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.82751     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.84751     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.86651     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.88651     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.90551     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.92551     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.94451     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.96451     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    10.98351     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    11.00351     0.03585    -0.03023     0.00031    -0.00013     0.00991    -0.00835
    11.02251     0.03063    -0.02328     0.00045    -0.00018     0.00815    -0.00620
    11.04251     0.01117    -0.03038     0.00050    -0.00028     0.00299    -0.00792
    11.06151     0.01163    -0.01102     0.00057    -0.00024     0.00312    -0.00286
    11.08051     0.01210    -0.01148     0.00064    -0.00027     0.00326    -0.00298
    11.10051     0.01258    -0.01196     0.00072    -0.00029     0.00340    -0.00310
    11.11951     0.01309    -0.01245     0.00079    -0.00032     0.00354    -0.00323
    11.13951     0.01360    -0.01295     0.00087    -0.00035     0.00369    -0.00336
    11.15851     0.01413    -0.01347     0.00096    -0.00038     0.00384    -0.00349
    11.17851     0.01468    -0.01400     0.00104    -0.00041     0.00400    -0.00363
    11.19751     0.01524    -0.01455     0.00113    -0.00044     0.00417    -0.00377
    11.21751     0.01582    -0.01511     0.00122    -0.00047     0.00433    -0.00392
    11.23651     0.01641    -0.01569     0.00131    -0.00050     0.00450    -0.00407
    11.25651     0.01540    -0.01628     0.00139    -0.00054     0.00430    -0.00423
    11.27551     0.01573    -0.01536     0.00148    -0.00056     0.00442    -0.00403
    11.29551     0.01605    -0.01571     0.00158    -0.00059     0.00453    -0.00414
    11.31451     0.01639    -0.01607     0.00168    -0.00063     0.00465    -0.00424
    11.33451     0.01673    -0.01643     0.00178    -0.00067     0.00477    -0.00435
    11.35351     0.01707    -0.01680     0.00188    -0.00070     0.00490    -0.00446
    11.37251     0.01742    -0.01717     0.00199    -0.00074     0.00502    -0.00457
    11.39251     0.01778    -0.01754     0.00210    -0.00078     0.00515    -0.00468
    11.41151     0.01814    -0.01793     0.00221    -0.00082     0.00528    -0.00480
    11.43151     0.01850    -0.01832     0.00232    -0.00086     0.00541    -0.00491
    11.45051     0.01895    -0.01871     0.00244    -0.00090     0.00557    -0.00503
    11.47051     0.01942    -0.01916     0.00257    -0.00094     0.00573    -0.00517
    11.48951     0.01992    -0.01967     0.00269    -0.00099     0.00590    -0.00531
    11.50951     0.02043    -0.02018     0.00283    -0.00104     0.00608    -0.00547
    11.52851     0.02095    -0.02071     0.00296    -0.00109     0.00626    -0.00562
    11.54851     0.02149    -0.02126     0.00310    -0.00114     0.00644    -0.00578
    11.56751     0.02204    -0.02181     0.00324    -0.00120     0.00663    -0.00595
    11.58751     0.02261    -0.02239     0.00338    -0.00125     0.00682    -0.00611
    11.60651     0.02319    -0.02298     0.00353    -0.00131     0.00702    -0.00629
    11.62651     0.02379    -0.02359     0.00368    -0.00137     0.00722    -0.00646
    11.64551     0.02431    -0.02420     0.00386    -0.00142     0.00747    -0.00664
    11.66451     0.02444    -0.02484     0.00404    -0.00148     0.00763    -0.00683
    11.68451     0.02496    -0.02495     0.00420    -0.00159     0.00783    -0.00701
    11.70351     0.02549    -0.02550     0.00436    -0.00166     0.00804    -0.00719
    11.72351     0.02602    -0.02606     0.00452    -0.00172     0.00825    -0.00738
    11.74251     0.02656    -0.02662     0.00469    -0.00179     0.00846    -0.00756
    11.76251     0.02745    -0.02719     0.00719    -0.00185     0.00948    -0.00775
    11.78151     0.02801    -0.02775     0.00774    -0.00192     0.00982    -0.00794
    11.80151     0.02858    -0.02834     0.00830    -0.00199     0.01017    -0.00814
    11.82051     0.02917    -0.02892     0.00889    -0.00206     0.01052    -0.00834
    11.84051     0.02974    -0.03033     0.00950    -0.00276     0.01088    -0.00900
    11.85951     0.03035    -0.03100     0.01013    -0.00294     0.01125    -0.00927
    11.87951     0.03094    -0.03166     0.01077    -0.00314     0.01163    -0.00953
    11.89851     0.03155    -0.03236     0.01144    -0.00334     0.01202    -0.00981
    11.91751     0.03217    -0.03305     0.01212    -0.00356     0.01242    -0.01009
    11.93751     0.03279    -0.03375     0.01282    -0.00378     0.01282    -0.01038
    11.95651     0.03341    -0.03444     0.01354    -0.00401     0.01324    -0.01068
    11.97651     0.03379    -0.03516     0.01438    -0.00425     0.01366    -0.01097
    11.99551     0.03451    -0.03568     0.01516    -0.00455     0.01412    -0.01126
    12.01551     0.03525    -0.03642     0.01597    -0.00484     0.01459    -0.01159
    12.03451     0.03597    -0.03724     0.01679    -0.00512     0.01508    -0.01194
    12.05451     0.03674    -0.03809     0.01764    -0.00541     0.01557    -0.01230
    12.07351     0.03749    -0.03892     0.01851    -0.00572     0.01608    -0.01267
    12.09351     0.03826    -0.03979     0.01940    -0.00603     0.01660    -0.01304
    12.11251     0.03905    -0.04066     0.02031    -0.00636     0.01713    -0.01343
    12.13251     0.04838    -0.04154     0.03285    -0.00669     0.02586    -0.01382
    12.15151     0.04427    -0.04245     0.02714    -0.00704     0.02187    -0.01422
    12.17151     0.04532    -0.04339     0.02928    -0.00739     0.02312    -0.01472
    12.19051     0.04663    -0.05292     0.03295    -0.01895     0.02487    -0.02321
    12.20951     0.04804    -0.04880     0.03629    -0.01288     0.02657    -0.01909
    12.22951     0.04952    -0.05028     0.03896    -0.01399     0.02809    -0.02010
    12.24851     0.05100    -0.05176     0.04142    -0.01516     0.02958    -0.02115
    12.26851     0.05245    -0.05330     0.04367    -0.01637     0.03104    -0.02224
    12.28751     0.05288    -0.05489     0.04347    -0.01763     0.03095    -0.02337
    12.30751     0.05374    -0.05713     0.04506    -0.01923     0.03197    -0.02475
    12.32651     0.05461    -0.05854     0.04669    -0.02125     0.03302    -0.02614
    12.34651     0.05550    -0.05816     0.04835    -0.02125     0.03409    -0.02595
    12.36551     0.05641    -0.05917     0.05004    -0.02317     0.03519    -0.02711
    12.38551     0.05733    -0.05984     0.05176    -0.02502     0.03630    -0.02821
    12.40451     0.05830    -0.06070     0.05350    -0.02631     0.03744    -0.02914
    12.42451     0.05928    -0.06159     0.05528    -0.02761     0.03860    -0.03008
    12.44351     0.06026    -0.06251     0.05709    -0.02893     0.03978    -0.03104
    12.46351     0.06128    -0.06344     0.05892    -0.03028     0.04099    -0.03201
    12.48251     0.06231    -0.06441     0.06079    -0.03166     0.04220    -0.03302
    12.50151     0.06373    -0.06539     0.06169    -0.03307     0.04354    -0.03405
    12.52151     0.06471    -0.06638     0.06315    -0.03450     0.04467    -0.03510
    12.54051     0.06567    -0.06741     0.06467    -0.03596     0.04582    -0.03617
    12.56051     0.06662    -0.06899     0.06626    -0.03829     0.04697    -0.03786
    12.57951     0.06723    -0.07003     0.06752    -0.03980     0.04800    -0.03898
    12.59951     0.06891    -0.07105     0.06914    -0.04130     0.04972    -0.04007
    12.61851     0.06992    -0.07207     0.07087    -0.04276     0.05104    -0.04116
    12.63851     0.07096    -0.07364     0.07259    -0.04379     0.05237    -0.04270
    12.65751     0.07191    -0.07478     0.07380    -0.04516     0.05359    -0.04391
    12.67751     0.07312    -0.07586     0.07542    -0.04649     0.05500    -0.04509
    12.69651     0.07435    -0.07694     0.07707    -0.04781     0.05646    -0.04629
    12.71651     0.07565    -0.07803     0.07873    -0.04909     0.05794    -0.04748
    12.73551     0.07694    -0.07849     0.08040    -0.05086     0.05945    -0.04864
    12.75551     0.07827    -0.07966     0.08208    -0.05263     0.06098    -0.05008
    12.77451     0.07962    -0.08090     0.08377    -0.05443     0.06254    -0.05156
    12.79351     0.08098    -0.08221     0.08546    -0.05624     0.06412    -0.05307
    12.81351     0.08238    -0.08359     0.08715    -0.05809     0.06567    -0.05463
