1.422  0.928066  0.929083  0.930057  0.930992  0.931891  
1.423  0.927755  0.928781  0.929764  0.930707  0.931613  
1.424  0.927444  0.928479  0.929471  0.930422  0.931336  
1.425  0.927133  0.928177  0.929177  0.930137  0.931058  
1.426  0.926821  0.927874  0.928883  0.92985  0.930779  
1.427  0.926508  0.927571  0.928588  0.929564  0.930501  
1.428  0.926195  0.927267  0.928293  0.929277  0.930221  
1.429  0.925881  0.926962  0.927998  0.92899  0.929942  
1.43  0.925567  0.926658  0.927702  0.928702  0.929662  
1.431  0.925252  0.926352  0.927405  0.928414  0.929382  
1.432  0.924936  0.926046  0.927108  0.928126  0.929101  
1.433  0.92462  0.92574  0.926811  0.927837  0.928821  
1.434  0.924304  0.925433  0.926513  0.927548  0.928539  
1.435  0.923986  0.925126  0.926215  0.927258  0.928258  
1.436  0.923669  0.924818  0.925916  0.926968  0.927976  
1.437  0.92335  0.92451  0.925617  0.926677  0.927693  
1.438  0.923032  0.924201  0.925318  0.926387  0.927411  
1.439  0.922712  0.923891  0.925018  0.926095  0.927128  
1.44  0.922392  0.923581  0.924717  0.925804  0.926844  
1.441  0.922072  0.923271  0.924416  0.925512  0.926561  
1.442  0.921751  0.92296  0.924115  0.925219  0.926277  
1.443  0.921429  0.922649  0.923813  0.924927  0.925992  
1.444  0.921107  0.922337  0.923511  0.924634  0.925708  
1.445  0.920784  0.922025  0.923209  0.92434  0.925423  
1.446  0.920461  0.921712  0.922906  0.924046  0.925137  
1.447  0.920137  0.921399  0.922602  0.923752  0.924852  
1.448  0.919813  0.921085  0.922298  0.923457  0.924565  
1.449  0.919488  0.920771  0.921994  0.923162  0.924279  
1.45  0.919162  0.920456  0.921689  0.922867  0.923992  
1.451  0.918836  0.920141  0.921384  0.922571  0.923705  
1.452  0.91851  0.919825  0.921078  0.922275  0.923418  
1.453  0.918182  0.919509  0.920772  0.921978  0.92313  
1.454  0.917855  0.919192  0.920466  0.921681  0.922842  
1.455  0.917526  0.918875  0.920159  0.921384  0.922554  
1.456  0.917198  0.918557  0.919852  0.921086  0.922265  
1.457  0.916868  0.918239  0.919544  0.920788  0.921976  
1.458  0.916538  0.91792  0.919236  0.920489  0.921687  
1.459  0.916208  0.917601  0.918927  0.920191  0.921397  
1.46  0.915877  0.917282  0.918618  0.919891  0.921107  
1.461  0.915545  0.916962  0.918309  0.919592  0.920816  
1.462  0.915213  0.916641  0.917999  0.919292  0.920526  
1.463  0.914881  0.91632  0.917688  0.918992  0.920235  
1.464  0.914548  0.915999  0.917378  0.918691  0.919943  
1.465  0.914214  0.915677  0.917067  0.91839  0.919652  
