0.0489 823.185 0.952258 0.950355
0.049 823.131 0.952162 0.95026
0.0491 823.077 0.952067 0.950165
0.0492 823.022 0.951972 0.95007
0.0493 822.968 0.951876 0.949975
0.0494 822.914 0.951781 0.949879
0.0495 822.86 0.951686 0.949784
0.0496 822.806 0.951591 0.949689
0.0497 822.752 0.951495 0.949594
0.0498 822.698 0.9514 0.949499
0.0499 822.644 0.951305 0.949404
0.05 822.59 0.95121 0.949309
0.0501 822.536 0.951114 0.949214
0.0502 822.482 0.951019 0.949118
0.0503 822.427 0.950924 0.949023
0.0504 822.373 0.950829 0.948928
0.0505 822.319 0.950734 0.948833
0.0506 822.265 0.950638 0.948738
0.0507 822.211 0.950543 0.948643
0.0508 822.157 0.950448 0.948548
0.0509 822.103 0.950353 0.948453
0.051 822.049 0.950258 0.948358
0.0511 821.995 0.950163 0.948263
0.0512 821.941 0.950067 0.948168
0.0513 821.887 0.949972 0.948073
0.0514 821.832 0.949877 0.947978
0.0515 821.778 0.949782 0.947883
0.0516 821.724 0.949687 0.947788
0.0517 821.67 0.949592 0.947693
0.0518 821.616 0.949497 0.947598
0.0519 821.562 0.949402 0.947503
0.052 821.508 0.949307 0.947408
0.0521 821.454 0.949212 0.947313
0.0522 821.4 0.949117 0.947218
0.0523 821.346 0.949021 0.947123
0.0524 821.292 0.948926 0.947028
0.0525 821.237 0.948831 0.946934
0.0526 821.183 0.948736 0.946839
0.0527 821.129 0.948641 0.946744
0.0528 821.075 0.948546 0.946649
0.0529 821.021 0.948451 0.946554
0.053 820.967 0.948356 0.946459
0.0531 820.913 0.948262 0.946364
0.0532 820.859 0.948167 0.94627
0.0533 820.805 0.948072 0.946175
0.0534 820.751 0.947977 0.94608
0.0535 820.697 0.947882 0.945985
0.0536 820.642 0.947787 0.94589
0.0537 820.588 0.947692 0.945796
0.0538 820.534 0.947597 0.945701
0.0539 820.48 0.947502 0.945606
0.054 820.426 0.947407 0.945511
0.0541 820.372 0.947312 0.945417
0.0542 820.318 0.947217 0.945322
0.0543 820.264 0.947123 0.945227
0.0544 820.21 0.947028 0.945132
0.0545 820.156 0.946933 0.945038
0.0546 820.102 0.946838 0.944943
0.0547 820.048 0.946743 0.944848
0.0548 819.993 0.946648 0.944754
0.0549 819.939 0.946554 0.944659
0.055 819.885 0.946459 0.944564
0.0551 819.831 0.946364 0.944469
0.0552 819.777 0.946269 0.944375
0.0553 819.723 0.946175 0.94428
0.0554 819.669 0.94608 0.944186
0.0555 819.615 0.945985 0.944091
0.0556 819.561 0.94589 0.943996
0.0557 819.507 0.945796 0.943902
0.0558 819.453 0.945701 0.943807
0.0559 819.398 0.945606 0.943713
0.056 819.344 0.945511 0.943618
0.0561 819.29 0.945417 0.943523
0.0562 819.236 0.945322 0.943429
0.0563 819.182 0.945227 0.943334
0.0564 819.128 0.945133 0.94324
0.0565 819.074 0.945038 0.943145
0.0566 819.02 0.944943 0.943051
0.0567 818.966 0.944849 0.942956
0.0568 818.912 0.944754 0.942862
0.0569 818.858 0.94466 0.942767
0.057 818.803 0.944565 0.942673
0.0571 818.749 0.94447 0.942578
0.0572 818.695 0.944376 0.942484
0.0573 818.641 0.944281 0.942389
