0.622  13.7657  4.33234  951458
0.623  13.7657  4.33226  951382
0.624  13.7656  4.33218  951306
0.625  13.7655  4.3321  951229
0.626  13.7654  4.33202  951153
0.627  13.7653  4.33194  951077
0.628  13.7653  4.33186  951001
0.629  13.7652  4.33178  950925
0.63  13.7651  4.3317  950849
0.631  13.765  4.33162  950773
0.632  13.7649  4.33154  950697
0.633  13.7649  4.33146  950621
0.634  13.7648  4.33138  950545
0.635  13.7647  4.3313  950469
0.636  13.7646  4.33122  950393
0.637  13.7645  4.33114  950317
0.638  13.7645  4.33106  950241
0.639  13.7644  4.33098  950165
0.64  13.7643  4.3309  950089
0.641  13.7642  4.33082  950013
0.642  13.7641  4.33074  949937
0.643  13.7641  4.33066  949861
0.644  13.764  4.33058  949785
0.645  13.7639  4.3305  949709
0.646  13.7638  4.33042  949633
0.647  13.7637  4.33034  949557
0.648  13.7637  4.33026  949481
0.649  13.7636  4.33018  949405
0.65  13.7635  4.3301  949329
0.651  13.7634  4.33002  949253
0.652  13.7633  4.32994  949177
0.653  13.7633  4.32986  949101
0.654  13.7632  4.32978  949025
0.655  13.7631  4.3297  948949
0.656  13.763  4.32962  948873
0.657  13.7629  4.32954  948797
0.658  13.7629  4.32946  948721
0.659  13.7628  4.32938  948646
0.66  13.7627  4.3293  948570
0.661  13.7626  4.32922  948494
0.662  13.7625  4.32914  948418
0.663  13.7625  4.32906  948342
0.664  13.7624  4.32898  948266
0.665  13.7623  4.3289  948190
0.666  13.7622  4.32882  948115
0.667  13.7621  4.32874  948039
0.668  13.7621  4.32866  947963
0.669  13.762  4.32858  947887
0.67  13.7619  4.3285  947811
0.671  13.7618  4.32842  947735
0.672  13.7617  4.32834  947660
0.673  13.7617  4.32826  947584
0.674  13.7616  4.32818  947508
0.675  13.7615  4.3281  947432
0.676  13.7614  4.32802  947356
0.677  13.7613  4.32794  947281
0.678  13.7613  4.32786  947205
0.679  13.7612  4.32778  947129
0.68  13.7611  4.3277  947053
0.681  13.761  4.32762  946977
0.682  13.7609  4.32754  946902
0.683  13.7609  4.32746  946826
0.684  13.7608  4.32738  946750
0.685  13.7607  4.3273  946674
0.686  13.7606  4.32722  946599
0.687  13.7605  4.32714  946523
0.688  13.7605  4.32706  946447
0.689  13.7604  4.32698  946372
0.69  13.7603  4.3269  946296
0.691  13.7602  4.32682  946220
0.692  13.7601  4.32674  946144
0.693  13.7601  4.32666  946069
0.694  13.76  4.32658  945993
0.695  13.7599  4.3265  945917
0.696  13.7598  4.32642  945842
0.697  13.7597  4.32634  945766
0.698  13.7597  4.32626  945690
0.699  13.7596  4.32618  945615
0.7  13.7595  4.3261  945539
0.701  13.7594  4.32602  945463
0.702  13.7593  4.32594  945388
0.703  13.7593  4.32586  945312
0.704  13.7592  4.32578  945237
0.705  13.7591  4.3257  945161
0.706  13.759  4.32562  945085
0.707  13.7589  4.32554  945010
0.708  13.7589  4.32546  944934
0.709  13.7588  4.32538  944859
0.71  13.7587  4.3253  944783
0.711  13.7586  4.32522  944707
0.712  13.7585  4.32514  944632
0.713  13.7585  4.32506  944556
0.714  13.7584  4.32498  944481
0.715  13.7583  4.3249  944405
0.716  13.7582  4.32482  944330
0.717  13.7581  4.32474  944254
0.718  13.7581  4.32466  944179
0.719  13.758  4.32458  944103
0.72  13.7579  4.3245  944027
0.721  13.7578  4.32442  943952
0.722  13.7577  4.32434  943876
0.723  13.7577  4.32426  943801
0.724  13.7576  4.32418  943725
0.725  13.7575  4.3241  943650
0.726  13.7574  4.32402  943574
0.727  13.7573  4.32394  943499
0.728  13.7573  4.32386  943423
0.729  13.7572  4.32378  943348
0.73  13.7571  4.3237  943273
0.731  13.757  4.32362  943197
0.732  13.7569  4.32354  943122
0.733  13.7569  4.32346  943046
0.734  13.7568  4.32338  942971
0.735  13.7567  4.3233  942895
0.736  13.7566  4.32322  942820
0.737  13.7565  4.32314  942744
0.738  13.7565  4.32306  942669
0.739  13.7564  4.32298  942594
0.74  13.7563  4.3229  942518
0.741  13.7562  4.32282  942443
0.742  13.7561  4.32274  942367
0.743  13.7561  4.32266  942292
0.744  13.756  4.32258  942217
0.745  13.7559  4.3225  942141
0.746  13.7558  4.32242  942066
0.747  13.7557  4.32234  941991
0.748  13.7557  4.32226  941915
0.749  13.7556  4.32218  941840
0.75  13.7555  4.3221  941765
0.751  13.7554  4.32202  941689
0.752  13.7553  4.32194  941614
0.753  13.7553  4.32186  941539
0.754  13.7552  4.32178  941463
0.755  13.7551  4.3217  941388
0.756  13.755  4.32162  941313
0.757  13.7549  4.32154  941237
0.758  13.7549  4.32146  941162
0.759  13.7548  4.32138  941087
0.76  13.7547  4.3213  941011
0.761  13.7546  4.32122  940936
0.762  13.7545  4.32114  940861
0.763  13.7545  4.32106  940786
0.764  13.7544  4.32098  940710
0.765  13.7543  4.3209  940635
0.766  13.7542  4.32082  940560
0.767  13.7541  4.32074  940485
0.768  13.7541  4.32066  940409
0.769  13.754  4.32058  940334
0.77  13.7539  4.3205  940259
0.771  13.7538  4.32042  940184
0.772  13.7537  4.32034  940108
0.773  13.7537  4.32026  940033
0.774  13.7536  4.32018  939958
0.775  13.7535  4.3201  939883
0.776  13.7534  4.32002  939808
0.777  13.7533  4.31994  939733
0.778  13.7533  4.31986  939657
0.779  13.7532  4.31978  939582
0.78  13.7531  4.3197  939507
0.781  13.753  4.31962  939432
0.782  13.7529  4.31954  939357
0.783  13.7529  4.31946  939282
0.784  13.7528  4.31938  939206
0.785  13.7527  4.3193  939131
0.786  13.7526  4.31922  939056
0.787  13.7525  4.31914  938981
0.788  13.7525  4.31906  938906
0.789  13.7524  4.31898  938831
0.79  13.7523  4.3189  938756
0.791  13.7522  4.31882  938681
0.792  13.7521  4.31874  938606
0.793  13.7521  4.31866  938530
0.794  13.752  4.31858  938455
0.795  13.7519  4.3185  938380
0.796  13.7518  4.31842  938305
0.797  13.7517  4.31834  938230
0.798  13.7517  4.31826  938155
0.799  13.7516  4.31818  938080
0.8  13.7515  4.3181  938005
0.801  13.7514  4.31802  937930
0.802  13.7513  4.31794  937855
0.803  13.7513  4.31786  937780
0.804  13.7512  4.31778  937705
0.805  13.7511  4.3177  937630
0.806  13.751  4.31762  937555
0.807  13.7509  4.31754  937480
0.808  13.7509  4.31746  937405
0.809  13.7508  4.31738  937330
0.81  13.7507  4.3173  937255
0.811  13.7506  4.31722  937180
0.812  13.7505  4.31714  937105
0.813  13.7505  4.31706  937030
0.814  13.7504  4.31698  936955
0.815  13.7503  4.3169  936880
0.816  13.7502  4.31682  936805
0.817  13.7501  4.31674  936730
0.818  13.7501  4.31666  936655
0.819  13.75  4.31658  936580
0.82  13.7499  4.3165  936505
0.821  13.7498  4.31642  936430
0.822  13.7497  4.31634  936356
